epoch,train_loss,val_loss,train_one_step,train_rollout,train_pose,eval_vel_mse,eval_pos_mse
1,0.12843703726876723,0.012490188269777517,0.07538238522300625,0.10598882425673775,0.0012047789536789514,nan,nan
2,0.0235964196883799,0.01144209321010953,0.01553754123599716,0.016105139107648457,0.00012617650856844057,nan,nan
3,0.021761872240491094,0.011660501701017753,0.014759701357761992,0.013994602728934135,9.73905704957329e-05,nan,nan
4,0.02096851499241656,0.01016865307008981,0.014407612118075196,0.013113190175246755,8.615538375848531e-05,nan,nan
5,0.02066184451372381,0.009785777834633028,0.014167274252046766,0.012980546469122844,8.593914702639017e-05,0.0009504265291519895,0.01692024406294806
6,0.020100988349117607,0.010894385906139097,0.013921880308431273,0.012350818015910281,7.397890568941337e-05,nan,nan
7,0.02019797448189929,0.010720213772109062,0.013946945704459387,0.012494365593834348,7.691936142686428e-05,nan,nan
8,0.019554904769662946,0.010362926096462196,0.01369446217111337,0.011713667661515818,7.217402061926301e-05,nan,nan
9,0.019948356832508226,0.00988170310575583,0.013745424377668238,0.012397907453326607,7.957426991043727e-05,nan,nan
10,0.019081863054379183,0.009641713131795229,0.013403462595457553,0.011350227701415163,6.573007177033468e-05,0.000872924977323441,0.015252852652605635
11,0.019310063207550344,0.010781701693509997,0.01348461071809388,0.011644102484814909,6.802553759986397e-05,nan,nan
12,0.019798199763393073,0.00969294754369569,0.013576286674319909,0.012436287809936405,7.538393483504796e-05,nan,nan
13,0.018762616105324297,0.009737328284690917,0.01320301783342657,0.011112757978251326,6.438515660156177e-05,nan,nan
14,0.018525713718526158,0.010593630005508224,0.013095441407301922,0.010854589126953564,5.9553561168000534e-05,nan,nan
15,0.018956868031192026,0.009552705907299064,0.013221962493549694,0.011463607076993933,6.203986515054973e-05,0.0007691569835512612,0.015969297209457986
16,0.018685374240297883,0.009665224996107596,0.013079660058738698,0.011204810521414487,6.617799310841855e-05,nan,nan
17,0.018451085541207918,0.00956783509479842,0.012979202931880159,0.01093788713208351,5.878153710603708e-05,nan,nan
18,0.018504120824285587,0.009373559978762524,0.012968644732138598,0.011064615930053869,6.336156195244263e-05,nan,nan
19,0.018154342840038872,0.009484100961813112,0.012825727865318605,0.01065174409506337,5.4860701225095236e-05,nan,nan
20,0.018505310959367118,0.009301486411129656,0.012917507340473854,0.011169194194461801,6.412873663975952e-05,0.0007716418138418596,0.012331231624235956
21,0.018037934973431875,0.009312760402888342,0.012757478744916595,0.010555212155082948,5.7003677481748405e-05,nan,nan
22,0.01857606734289947,0.009244470121773683,0.012929227925121783,0.011287384801479835,6.294069895139355e-05,nan,nan
23,0.018456911683159504,0.009370313916774875,0.01284032636558226,0.011226771342721459,6.399060621303083e-05,nan,nan
24,0.018056939859322604,0.009739774902214534,0.012693543815804113,0.010720952744367044,5.83921846941876e-05,nan,nan
25,0.017984731064161225,0.011737352037988784,0.012704379615365715,0.010555025241883524,5.677536200068882e-05,0.002333086433099461,0.06432496146409067
26,0.01778610231338146,0.009618638654497875,0.012630614891516794,0.01030560878036757,5.365887026433281e-05,nan,nan
27,0.018120888966919293,0.009162201840960872,0.01268672170904564,0.010862041285075764,6.293170330087772e-05,nan,nan
28,0.017911439128449055,0.009792486476993408,0.012597982583863744,0.010621306148816024,5.606862324280836e-05,nan,nan
29,0.01820431250826374,0.00927897614220271,0.012727132017947215,0.01094810970532203,6.251210225610534e-05,nan,nan
30,0.01747380513260368,0.009298727076624649,0.012399907951851362,0.010142858266205979,4.935949475157422e-05,0.0009710490726932691,0.028815471921389703
31,0.01779261163749169,0.009308048114585587,0.012508975775725559,0.010561489448767093,5.782288559914872e-05,nan,nan
32,0.01786474538895802,0.010180006098886115,0.012570880002270192,0.010581554998510191,6.175641732020538e-05,nan,nan
33,0.01802386171504308,0.009290695797678706,0.012583617179322165,0.010874624061984674,5.865100521891046e-05,nan,nan
34,0.01777151390446813,0.009012257000302445,0.012446508052224563,0.010644514095381636,5.49749845167424e-05,nan,nan
35,0.017555304385276405,0.010024557036016882,0.012413168878825046,0.010278893399766693,5.377504061271382e-05,0.0012514566556455745,0.034835321447880714
36,0.017497237586288135,0.00900785804621421,0.012389509776666993,0.010210279991187106,5.1755252295506666e-05,nan,nan
37,0.017266445401997864,0.009080869485547203,0.012259088513512508,0.010009505824637907,5.207955569320463e-05,nan,nan
38,0.017166616409432955,0.00892499339802664,0.012238990075132282,0.009850371051676242,4.881598729331098e-05,nan,nan
39,0.017332483604935476,0.009211633677367641,0.012298819525334835,0.01006210573595619,5.222423490849117e-05,nan,nan
40,0.01735606543127729,0.009014429943392821,0.012246803113674659,0.01021336289561318,5.1617591910819814e-05,0.0006766468934795681,0.009713131257384702
41,0.017138295983638377,0.008945043679331072,0.012194031849453632,0.009883611603687075,4.916494762038441e-05,nan,nan
42,0.017621266453051867,0.009957485008315954,0.01237240542415617,0.01049202806125567,5.693940246163054e-05,nan,nan
43,0.017315341673770156,0.008929383633099405,0.012217906302893147,0.010189500531944664,5.3700637635608604e-05,nan,nan
44,0.017332642098772347,0.009799100723922202,0.012225955004583355,0.010207875438356495,5.498617672882554e-05,nan,nan
45,0.01720683751478521,0.00894388641619718,0.012199136396034661,0.010010435514364362,4.966634975006773e-05,0.0006981684436971217,0.01011445765798598
46,0.01705654237128984,0.008979200614919249,0.012056870522540725,0.00999436883304303,4.974927582802984e-05,nan,nan
47,0.01749250560684938,0.00913548679543574,0.012277454228730694,0.010424609223396972,5.493294439865369e-05,nan,nan
48,0.017398861211316504,0.008810547957113338,0.012232822896976423,0.010326493052516025,5.583564840430307e-05,nan,nan
49,0.016928411242056927,0.009294358541271709,0.012055975787485464,0.009740122693685115,4.748159642069957e-05,nan,nan
50,0.016964393488376663,0.009749239422780854,0.012042954903589477,0.009837771810871875,5.105425955009038e-05,0.0018214981032342622,0.06730934266639534
51,0.01700814036545417,0.008689144510353587,0.012019556203847662,0.009971990833809704,5.17736123064723e-05,nan,nan
52,0.0170084540351143,0.008916172704124729,0.012043446999961167,0.009924953094860644,5.0610125694901385e-05,nan,nan
53,0.017155286212312163,0.00894347904399929,0.012131362421134072,0.010042325092108265,5.5221967294067183e-05,nan,nan
54,0.01717382898597332,0.008810104850757247,0.012119632478400972,0.010103328704524895,5.064255866160396e-05,nan,nan
55,0.01679296744504104,0.008986139477798995,0.011928622327580438,0.009723862278149692,4.827854168177182e-05,0.0008774519668774454,0.019875424113374972
56,0.016877017145056065,0.009125025260721065,0.011937085926082131,0.009875021415946693,4.841033162062135e-05,nan,nan
57,0.017004233205430253,0.008696805443269095,0.012035764350807023,0.009931717164329237,5.2203955132742755e-05,nan,nan
58,0.016726978232786193,0.00912991450464039,0.011916796926740294,0.009615635290862245,4.727226213715546e-05,nan,nan
59,0.01675074864779017,0.008911464704132802,0.011921309297423851,0.009654040219443601,4.838355187027694e-05,nan,nan
60,0.016718034381193927,0.008691815751056826,0.01191952201268569,0.00959216850445253,4.856115147400301e-05,0.0009354971236599513,0.012983638880653327
61,0.016922157776428654,0.00876948149793689,0.011942010196975047,0.009955509929035941,4.785198258695743e-05,nan,nan
62,0.01664165414295904,0.009078553570016985,0.011823245481021585,0.009631935059475023,4.882258563305279e-05,nan,nan
63,0.0168577452706322,0.008554661364504848,0.011946319941687844,0.00981795082715148,4.8998219495752175e-05,nan,nan
64,0.016784407934338188,0.008882437764645592,0.011899545423204911,0.009764929134796036,4.795740150864399e-05,nan,nan
65,0.01654393300801196,0.008747504641256903,0.011800509273216403,0.009482395649254363,4.451745902458805e-05,0.001319496525323433,0.021319604350463886
66,0.016700784946367713,0.008739893912731767,0.011873664562355148,0.009649203768994497,5.036907311191916e-05,nan,nan
67,0.016611357701871412,0.008739779612832746,0.011785129653327703,0.009647498297359627,4.9576953598872814e-05,nan,nan
68,0.01653369616723136,0.009057950911547725,0.01175232630135038,0.009558092094764771,4.64752899754911e-05,nan,nan
69,0.01680970258873058,0.008709615296641214,0.011918798324586154,0.009776835151646316,4.9732970230030544e-05,nan,nan
70,0.016579523800897472,0.00918006445744493,0.011760363516396265,0.00963350278652814,4.8176550694612545e-05,0.0011582773819958478,0.026421934229229706
71,0.016604567196414264,0.008869756365568714,0.01176929965094519,0.00966568349618652,4.851585441881357e-05,nan,nan
72,0.016727930635187613,0.008749339365311224,0.011837254877597417,0.00977635497403232,4.99648212369273e-05,nan,nan
73,0.016749536805885003,0.008904176606537377,0.011810622529529167,0.009872694247258418,5.134170204692175e-05,nan,nan
74,0.016525007894550935,0.009033049634169964,0.011726988757655911,0.009591415551358473,4.622624720081458e-05,nan,nan
75,0.016718716226100213,0.00868857286015636,0.01179361466330042,0.009845505911467135,4.6970666704736e-05,0.0007964795293051697,0.013736881464240212
76,0.01645520540273546,0.008572498965094072,0.011693538874817753,0.009518402266002498,4.93067441943024e-05,nan,nan
77,0.01634131721299792,0.00865735348398728,0.011656799966120634,0.009364592765036284,4.441656206396167e-05,nan,nan
78,0.01646019189276576,0.0087555446729748,0.011666466595971748,0.009582549222415297,4.901451042287131e-05,nan,nan
79,0.016323499543806866,0.009060195972674889,0.011613716947932628,0.009414978118554672,4.587021744017499e-05,nan,nan
80,0.01656874269059985,0.008680931404137946,0.011709891757781983,0.0097128123251543,4.889547281165326e-05,0.0007512982422600721,0.013253714956477066
81,0.016499844344803307,0.009069750483253694,0.01166095117002948,0.00967313587553166,4.6506231869541666e-05,nan,nan
