epoch,train_loss,val_loss,train_one_step,train_rollout,train_pose,eval_vel_mse,eval_pos_mse
1,6.847200303407372,2.632374074690196,4.580373326713339,4.531456360398461,0.021975487879861522,nan,nan
2,1.7543592493888984,0.13317984847064096,1.3815071523208102,0.7453806312716313,0.0032357355132252665,nan,nan
3,0.0881730027800916,0.02885047124157523,0.06008251834118664,0.056140918203391336,0.0004005051311233945,nan,nan
4,0.05409154596670287,0.020782060174504974,0.030863101266839638,0.04642868703250297,0.00028202465846024767,nan,nan
5,0.04017134290940573,0.01815355067418307,0.026641953089031462,0.02703642646355593,0.0002235332288953677,4.4372004890004355,1.4703030377906199
6,0.034482416615570735,0.015800803054283184,0.023358683052471286,0.02222789488452459,0.0001957197788606536,nan,nan
7,0.03112486645482361,0.01390680371811618,0.02154729100392479,0.019137787817457026,0.00017362789363564715,nan,nan
8,0.029996694041598156,0.013417741962100096,0.020663139676056347,0.01865130178149457,0.00015806580390547546,nan,nan
9,0.0287275906510388,0.013208305248296009,0.02001694076436728,0.017407070478159266,0.00014229297910832732,nan,nan
10,0.029076826011137882,0.013543535774815,0.019767892616566814,0.01860238882715427,0.00015478164063299042,22.524302762675315,1.2516552194259476
11,0.027377351790695312,0.01398197873442346,0.019237995212556067,0.01626450436490754,0.0001420829138544514,nan,nan
12,0.02659663572742427,0.012358411505209251,0.018713739970694837,0.01575211874971755,0.00013672368231845494,nan,nan
13,0.026710657514167315,0.012364741661050742,0.01872108012644296,0.015965235574203596,0.000139189768052389,nan,nan
14,0.025996239005314885,0.013315515455122823,0.018180620211852034,0.015618331172447696,0.00012906590124474874,nan,nan
15,0.025664001442486522,0.012855618793070017,0.018033049472381428,0.015248853834196156,0.00013050020326693968,7.946700257133769,0.7255120928285851
16,0.025334001186786297,0.013530342829872134,0.01784396784931736,0.014967824638475317,0.0001224161835480507,nan,nan
17,0.02475150310757496,0.011958729637858247,0.017495971828292448,0.014498772686977043,0.00012289656922133705,nan,nan
18,0.024566470008331835,0.012312276358670935,0.01738859084121465,0.014343699407872218,0.00012059231550696945,nan,nan
19,0.025440643654492782,0.01187067217159759,0.017635995819283705,0.015596929500804728,0.0001236600831992143,nan,nan
20,0.024573136602503338,0.01164679040551626,0.01732627936674597,0.014481670350546318,0.00012043758064116243,0.04460121615481542,0.6175834903627344
21,0.02416417966766455,0.012133583326012156,0.017199952092782904,0.013917008192887085,0.0001144668032886073,nan,nan
22,0.024169788373799364,0.011532911291935158,0.01707380253572484,0.01418059688761218,0.00011374936037249755,nan,nan
23,0.024093891570512754,0.01240029056850446,0.017002236506761966,0.01417145608049502,0.00011854197144409256,nan,nan
24,0.023714564926854975,0.011770599097272778,0.0168435853436093,0.01373117745173262,0.00010781608342625336,nan,nan
25,0.025255836420036447,0.011440411773839004,0.016978833598752102,0.01654206615660257,0.00011939489832690553,0.14231662027411354,0.655604075511268
26,0.023652489567732603,0.01166520888824491,0.016734010458635776,0.01382570465820662,0.00011253581021805598,nan,nan
27,0.02341200455687787,0.01111336911658146,0.01670176071244827,0.013410003987484452,0.00010483684176691992,nan,nan
28,0.02319341780866038,0.011214436190605592,0.016608553337635917,0.013159430285341975,0.00010298711397291911,nan,nan
29,0.023116232518640024,0.01201159511765228,0.016516827804867018,0.013188469489442458,0.00010339749714384875,nan,nan
30,0.023635322874339133,0.012551607201948393,0.016591326849359784,0.014077488214109979,0.00010504022954949784,0.046200376470285534,0.7829892046513011
31,0.023009372535699252,0.011231287317745345,0.016506642578453176,0.012995962042712242,9.497738281863345e-05,nan,nan
32,0.02307100800663975,0.011422343637642204,0.016365884279102346,0.013399644419372804,0.00010603026575165264,nan,nan
33,0.024496251396396957,0.011662893443813502,0.016328456299595846,0.016325064989240023,0.0001052509569876166,nan,nan
34,0.023119590190949408,0.011172929626359605,0.01629532261536948,0.013638868297342106,9.667014063056195e-05,nan,nan
35,0.022692503560920247,0.011174225225172021,0.016091134380693112,0.013192820755643944,9.917624154025739e-05,0.060127199225926936,0.6670835588711778
36,0.022848310194177157,0.011132330368908776,0.016190786438418543,0.013305272022101959,9.775597099883787e-05,nan,nan
37,0.023985455184915537,0.01137765191135057,0.016090164201512883,0.015780242694646597,0.0001033883575033818,nan,nan
38,0.0223888887529916,0.010984197308558725,0.01597470303031417,0.01281857621244227,9.795058402958502e-05,nan,nan
39,0.02234881844327708,0.010750034280572507,0.01596901905455967,0.012749781674585884,9.817005318026425e-05,nan,nan
40,0.022473032829305618,0.011009084638473735,0.016010517231699103,0.0129153205959853,9.71039059400182e-05,0.058440982736910764,0.8125642229943097
41,0.022708135738612467,0.01187237914252494,0.015982783061286976,0.013440532388840618,0.00010173216783014428,nan,nan
42,0.022085005420833425,0.010720021285441255,0.015767417157933537,0.012625329676001223,9.846525855428027e-05,nan,nan
43,0.021958410661728295,0.01120696900391171,0.01577799441853469,0.01235165815122087,9.174625488403297e-05,nan,nan
44,0.022072538571467126,0.010527335980950526,0.015723852241210742,0.012687814956024617,9.557717097287214e-05,nan,nan
45,0.021881964464998047,0.01081931493186801,0.015693316231673603,0.012368129088397453,9.16735244526432e-05,0.05108923907394509,0.7543511497146541
46,0.022049597688898755,0.011237547418036552,0.01571453258979153,0.012660813032995126,9.317027278096907e-05,nan,nan
47,0.02181708622144,0.01066532303122428,0.015508122058871105,0.012608201005778374,9.727194913136455e-05,nan,nan
48,0.021716857547409145,0.010992075996206434,0.01549016192241848,0.012444013758625024,9.377660591820312e-05,nan,nan
49,0.02160152613799697,0.0105067871307086,0.015488355436455749,0.01221751823934489,8.82315624062809e-05,nan,nan
50,0.02160711900127186,0.011305291350202118,0.015455037181198294,0.012295419961923536,8.743607695356468e-05,0.05694029096569488,0.7546000736955369
51,0.02142673813561422,0.010739196245767293,0.015319656921665592,0.012204877727707147,9.284627960990799e-05,nan,nan
52,0.021309246359972195,0.010784055664094547,0.015285610083754952,0.012038497162400984,8.775340241697756e-05,nan,nan
53,0.02145430412684376,0.010642438118374998,0.015266421020191805,0.012366412662887852,9.353567971539037e-05,nan,nan
54,0.021391002002094362,0.010301036172329171,0.01525987873849662,0.01225290592824549,9.340702659033576e-05,nan,nan
55,0.021394286290569792,0.010788837372167482,0.015253079680079343,0.012273273470872518,9.139725846157657e-05,0.039479975048294653,0.5689250833535597
56,0.02151020979448521,0.010954167263589023,0.015255996811494104,0.012499091469784757,9.334321405097141e-05,nan,nan
57,0.02186599530118307,0.010834934844228596,0.015355778786380319,0.013010356436033009,0.00010076606319533822,nan,nan
58,0.02112112064936938,0.012219536286675357,0.015083182262915005,0.012067431620279729,8.445283525705236e-05,nan,nan
59,0.02096371563597928,0.010499404589535823,0.015057974639324553,0.011802539249958253,8.942673017095264e-05,nan,nan
60,0.021061093318274424,0.01046899919946845,0.014992512538430248,0.012128137060963714,9.024268425756259e-05,0.040727670275530245,0.6527215554459973
61,0.021297790578871652,0.010543334761177858,0.015062617135409162,0.012460879453294006,9.467150488541305e-05,nan,nan
62,0.021305998437762003,0.010605878639577971,0.01517571495618661,0.012251588381695778,8.978292488119629e-05,nan,nan
63,0.020692945013927783,0.010396668041917786,0.014842298903469237,0.011692655982438752,8.63606158339961e-05,nan,nan
64,0.021082923140406787,0.010929050593382887,0.014982605285877006,0.012191430173358544,9.205617027957228e-05,nan,nan
65,0.020905496020683725,0.011079478396827526,0.01492471047773815,0.011952778047907824,8.792823451237373e-05,0.040861686822238494,0.6501598147026526
66,0.02093766839541225,0.010463971283910859,0.014901786526940184,0.012062708574083566,9.055008362716352e-05,nan,nan
67,0.02078170308368022,0.010820227422058199,0.01478529535006996,0.011983922090425932,8.892961987214596e-05,nan,nan
68,0.020602984714671,0.010382880583795582,0.014748215547148585,0.011701410540550829,8.127559103950801e-05,nan,nan
69,0.02060858627304193,0.010300698308994816,0.014739310091083866,0.011730346275557581,8.205945011106846e-05,nan,nan
70,0.020577320988442574,0.011051130232366573,0.014707664789958887,0.011731073365415802,8.239049700146092e-05,0.05666512567438449,0.7974953990793802
71,0.020499543844865346,0.010599692613117223,0.014654804409328075,0.011680774295117097,8.704178153596715e-05,nan,nan
72,0.020830654950634943,0.010818600720050316,0.01474221031179232,0.012167452925375365,9.436293617841192e-05,nan,nan
73,0.020446872444945877,0.010244044717004448,0.014633154041427558,0.011619329223528296,8.107511046436229e-05,nan,nan
74,0.020406355444143206,0.01018649186329263,0.014531916624668743,0.011740337168085212,8.540236723000882e-05,nan,nan
75,0.02047174233084048,0.010689231868163774,0.014561050822000675,0.01181301861944899,8.364415009538762e-05,0.0676863274036681,0.6338242972162164
76,0.02076800629337041,0.010271021028966132,0.014664056405163871,0.012198603907572983,9.296076377506119e-05,nan,nan
77,0.02036650659025856,0.010357913477672127,0.014527108514407862,0.011670252926528835,8.543247829562547e-05,nan,nan
78,0.02010308224926839,0.010514203994065403,0.014396925966862484,0.011404568954180516,7.743423029051964e-05,nan,nan
79,0.020327429231875076,0.010159251809343505,0.014511156189539078,0.011624251907953981,8.293922409055656e-05,nan,nan
80,0.020288054045244707,0.010199734421045971,0.014450814250377688,0.011665984561006688,8.494753726367669e-05,0.04724632035299711,0.640660788441354
81,0.020132619834013512,0.01030448580660961,0.014378085888439125,0.011500416812356933,8.651133220142979e-05,nan,nan
82,0.020055333178191637,0.010033297380352161,0.014351291788314255,0.01139993771475617,8.144973366026664e-05,nan,nan
83,0.020231938886980598,0.010148187276565713,0.014338572229243464,0.011778031551892257,8.701582087555004e-05,nan,nan
84,0.02006441375543812,0.010581242223790656,0.014321116243814228,0.011478124413237879,8.470272012773005e-05,nan,nan
85,0.020372716704484036,0.010921370580297352,0.014425318368837923,0.011886369922102114,8.42666571233363e-05,0.43316907208360683,0.27909511702074835
86,0.020213340537916572,0.01078399654943496,0.01431813578614344,0.011781041569043417,9.36793287359671e-05,nan,nan
87,0.019971694444375823,0.0108541605599945,0.014313090766124099,0.011308955207255266,8.252012739259675e-05,nan,nan
88,0.02021288448153481,0.009752235275333922,0.014293270118313123,0.011829770661760107,9.458144364921854e-05,nan,nan
89,0.020015862938654438,0.010183907438382286,0.01423459422860553,0.0115539449174764,8.592568621508875e-05,nan,nan
90,0.020419868530267653,0.010142239088827719,0.0143962792912717,0.012038502976217419,8.675392293244255e-05,1.1121603203148054,0.6741685940212611
91,0.019886285683137987,0.009879703222109248,0.01411683516060348,0.011530461254656576,8.439651730956137e-05,nan,nan
92,0.019630286823578282,0.010086275786508463,0.014021820111882969,0.011208688389954743,8.244974933914042e-05,nan,nan
93,0.019965251009594877,0.010154193813651343,0.014180192518841377,0.011561447041976985,8.669783373035307e-05,nan,nan
94,0.020050884453834922,0.009828129541306494,0.014130921674933737,0.01183115989610331,8.765596860639835e-05,nan,nan
95,0.019826668614608998,0.011310594779415739,0.014054286768718938,0.011536040041113655,8.723469357366776e-05,0.07100722217075067,0.606256483980828
96,0.019948988472845923,0.01024480502806632,0.014116365795227159,0.011657015184251789,8.230121850156624e-05,nan,nan
97,0.019797107787356317,0.010164235926644928,0.014022748954555724,0.011540460161307439,8.257389457799679e-05,nan,nan
98,0.019871115832469307,0.009865497598793429,0.014062991264760008,0.011608004334049491,8.2447957276246e-05,nan,nan
99,0.020153711962502263,0.010927532715511357,0.01418107262164257,0.011936722783952497,8.555922968200749e-05,nan,nan
100,0.019578994767540103,0.010194819318573039,0.013907574334920885,0.011334508473927142,8.3324738585395e-05,0.03902954492958648,0.4342712779079576
101,0.01958122333090902,0.01055854735004492,0.013906925612570495,0.011340182939352536,8.412575331069395e-05,nan,nan
102,0.01996057000599005,0.009817406513486913,0.013920997023865907,0.012070460560426004,8.685418104202915e-05,nan,nan
103,0.019642190084903755,0.010106724318441826,0.01391366324170427,0.011448379747171675,8.673772775762518e-05,nan,nan
104,0.01961667932180775,0.010520048095195775,0.013816097389790363,0.011592548893563353,8.614674306298511e-05,nan,nan
105,0.019466417165030395,0.009979849351018819,0.013847513123648339,0.011229760562821075,8.047458493799747e-05,0.03842899386233969,0.36220648139563805
