epoch,train_loss,val_loss,eval_vel_mse,eval_pos_mse
1,15.62695655288774,11.93779439400482,nan,nan
2,10.516947968099625,9.340293484449587,nan,nan
3,8.908125995116679,8.20727215726533,nan,nan
4,8.01882995112745,7.493754029173339,nan,nan
5,7.367717497376073,6.9048887997481065,7456.634196696064,1.420338960847715
6,6.804165590310743,6.375399782665963,nan,nan
7,6.3294725957949876,5.911768384037885,nan,nan
8,5.875708851787047,5.44757854525854,nan,nan
9,5.466087722660737,5.09428112142524,nan,nan
10,5.085843543908703,4.747559950415266,20907.561268570822,1.5052851884582927
11,4.754699781504705,4.390496228316655,nan,nan
12,4.458318971310149,4.097919202256355,nan,nan
13,4.186561151639634,3.8318785686513626,nan,nan
14,3.925981894024842,3.5801714720707034,nan,nan
15,3.692600146470807,3.3947911359133416,32641.818340533417,1.8234613663719843
16,3.4848760931924287,3.1274600545455056,nan,nan
17,3.2846842958823057,3.0399148498998017,nan,nan
18,3.104281055837492,2.852528869710344,nan,nan
19,2.9676467333716983,2.813285183207777,nan,nan
20,2.8216029073198405,2.5750420806980467,58640.68771819933,3.4129620157481764
21,2.7213041521332246,2.358491001104995,nan,nan
22,2.5911770644684204,2.2388416571404903,nan,nan
23,2.5037442817643,2.16289601609526,nan,nan
24,2.3984618475604016,2.086070437667712,nan,nan
25,2.3164574075184197,1.9634303894797533,75947.52376409159,2.534639477069616
26,2.2098795777238323,2.0737022322950454,nan,nan
27,2.1610242173520207,1.8636691299109964,nan,nan
28,2.077674935502379,1.7571511437702834,nan,nan
29,2.0287106252687312,1.7421667592514842,nan,nan
30,1.9472212506272293,1.6334329622241301,96622.86285844454,2.1733467299904667
31,1.9236536276216192,1.6191891408372079,nan,nan
32,1.8421723917963395,1.5394891613916672,nan,nan
33,1.767562003188913,1.5416303972990317,nan,nan
34,1.7243418130294643,1.52837375972832,nan,nan
35,1.68123856680124,1.3766440682669425,105041.62508132396,2.6206443285801577
36,1.6497385633247725,1.3453576531431497,nan,nan
37,1.5719299445268204,1.357761569800128,nan,nan
38,1.5500195324636603,1.2903826772454938,nan,nan
39,1.503725160471561,1.361294459267155,nan,nan
40,1.4668115061965181,1.3016182303701835,109627.27462785658,9.582027552812397
41,1.4268586620636117,1.1609581293810725,nan,nan
42,1.3964684345941452,1.1754964251898408,nan,nan
43,1.354092339561735,1.0797248266816153,nan,nan
44,1.3349503025849103,1.1160790684024469,nan,nan
45,1.3225906158708403,1.0657847355968082,122320.9618156759,15.960905519989204
46,1.2674480301759528,1.0619616510928174,nan,nan
47,1.2414355006040687,1.0603522037571207,nan,nan
48,1.2088093614181405,1.0125855158557509,nan,nan
49,1.2020680936915447,0.9597892436859274,nan,nan
50,1.1624372354073693,0.990860646991157,131906.59932932447,3.354612657146861
51,1.1619339279636547,1.1723471763639826,nan,nan
52,1.1215109495358868,0.9480646518987477,nan,nan
53,1.110563432211123,0.8980052621843961,nan,nan
54,1.09387945701329,0.8871254129154434,nan,nan
55,1.0739689224554068,1.0089262683663893,132729.2798431459,4.701967112108936
56,1.0662403642235005,0.8558810975493805,nan,nan
57,1.0352193186317555,0.8993876849824277,nan,nan
58,1.0236845214085928,0.8154315605423531,nan,nan
59,1.0091239671127035,0.8917890845356164,nan,nan
60,0.9750181630151147,0.847204836440624,134006.49528855854,6.405694346106798
61,1.0069108232554251,0.7638178666528553,nan,nan
62,0.9525492766448636,0.7682383210131923,nan,nan
63,0.9337186313642979,0.7914437285925824,nan,nan
64,0.9151744229396578,0.7758669987861878,nan,nan
65,0.9035543138874977,0.7006304233586913,129128.10444858836,3.7665734275513216
66,0.8911659339888528,0.7752023805770809,nan,nan
67,0.8883386874336946,0.7054924564185584,nan,nan
68,0.8687461017012651,0.7020387893821,nan,nan
69,0.844748165195337,0.6989189590106265,nan,nan
70,0.8630537861184461,0.7050611900989949,118856.60259127854,4.3380254303952155
71,0.8280987560376815,0.7056664978619609,nan,nan
72,0.815222423308888,0.6860617737030468,nan,nan
73,0.8222921772277193,0.6644972636118511,nan,nan
74,0.7854343841233357,0.6433130962370446,nan,nan
75,0.7855024222709815,0.6570091015135706,109164.5327660253,5.0658060421474564
76,0.7777380687603376,0.627998037837754,nan,nan
77,0.7524174053635618,0.6035397140974879,nan,nan
78,0.7534674071203864,0.6140317824346685,nan,nan
79,0.7504612600005537,0.5848108889067105,nan,nan
80,0.7267739011702719,0.5969661315277394,111121.22662009746,4.533434081015968
81,0.7111753449333219,0.5881501893386983,nan,nan
82,0.7110973098506885,0.5978829663706522,nan,nan
83,0.7223088906022448,0.7498820125661272,nan,nan
84,0.6886998130893096,0.5412951263123608,nan,nan
85,0.6849642513340469,0.5433073630667671,114293.87996076158,4.0234768860206565
86,0.6718127818555443,0.549563300342155,nan,nan
87,0.6547388061899039,0.5612394397213611,nan,nan
88,0.650965491164331,0.5476885199288007,nan,nan
89,0.6331292272621358,0.5027302498769133,nan,nan
90,0.6486176046962416,0.502828311343602,117597.54076156334,6.687023488175949
91,0.6276203506934,0.488022286653835,nan,nan
92,0.628656376621226,0.48204071646705204,nan,nan
93,0.613430364279737,0.4863235930843788,nan,nan
94,0.6100451976848481,0.4723480705932518,nan,nan
95,0.5913257463480839,0.48863861007550097,106119.4773764537,4.569289717157576
96,0.5862817379166151,0.4681726846659289,nan,nan
97,0.5736550825258022,0.5557089069901553,nan,nan
98,0.575021857312244,0.45245453878157016,nan,nan
99,0.5694047385316625,0.4930677821345474,nan,nan
100,0.564145465312722,0.4592044934362601,119910.8457053099,5.53581595078443
101,0.5472381082280926,0.5380609094298601,nan,nan
102,0.553369352779289,0.43462692333236846,nan,nan
103,0.5442609656903191,0.4207202722217936,nan,nan
104,0.5307927785947567,0.4979248782101996,nan,nan
105,0.5268193800614914,0.4364524926527923,132658.3535675623,2.272893494112486
106,0.5214027489783563,0.41384676039513657,nan,nan
107,0.5078439786956331,0.39907569788057573,nan,nan
108,0.5174009880963293,0.43545942082363104,nan,nan
109,0.49871167373042474,0.397258489687787,nan,nan
110,0.5048990570598467,0.39743766623920185,120777.22710952454,3.4127086953805645
111,0.5105409173675778,0.4108022535872422,nan,nan
112,0.48725021818822045,0.37166710783296236,nan,nan
113,0.49745937869787094,0.40036074868762267,nan,nan
114,0.4852779220932755,0.4041824987046524,nan,nan
115,0.4845579929469901,0.4037917693163658,113455.87081462471,4.098389320918002
116,0.47856469235308013,0.35543351167793397,nan,nan
117,0.4679803568240277,0.40070659400988023,nan,nan
118,0.4690527113395118,0.3559040758696328,nan,nan
119,0.46422451691647443,0.37451514954331727,nan,nan
120,0.47070759281697,0.3936186906886236,127112.80214330668,2.762485120269939
121,0.45214034280853277,0.3586914291385862,nan,nan
122,0.45409921283382787,0.3930062034308098,nan,nan
123,0.444137618920603,0.3480788048106502,nan,nan
124,0.4516244857527611,0.337412310328131,nan,nan
125,0.4520089663024972,0.34792890121746717,134884.34076935993,3.067198936983187
126,0.437716059189627,0.35391246962282746,nan,nan
127,0.44980320178748945,0.3489708587079755,nan,nan
128,0.4320542296787764,0.33332131596170017,nan,nan
129,0.4351139841455722,0.3253063814744431,nan,nan
130,0.424725025855513,0.3257471903818908,146531.48082338838,2.57324544001446
131,0.4355708987440183,0.32480990352539746,nan,nan
132,0.41299230137088994,0.33340123492405277,nan,nan
133,0.4198204104544544,0.3502801429907615,nan,nan
134,0.41296431180317866,0.3227699473293566,nan,nan
135,0.408120117397999,0.33524476514911067,141234.8860909261,2.0879916375011036
136,0.40865381966229214,0.35366950800300667,nan,nan
137,0.4175960753214778,0.3963370782563229,nan,nan
138,0.4143812601221682,0.3207810192584934,nan,nan
139,0.39935753173684213,0.3143391418465658,nan,nan
140,0.3936723725484183,0.3235052507736904,147462.78477294327,1.8026075620793685
141,0.3969768175836857,0.30137666747892394,nan,nan
142,0.39744393943481393,0.2978507070931893,nan,nan
143,0.3971382668584592,0.3414297894608513,nan,nan
144,0.3896432068070013,0.2998840178530059,nan,nan
145,0.39039781613758134,0.32454787002600743,147894.7085162239,2.0310266723589563
146,0.3912392210672342,0.345408172896279,nan,nan
147,0.38789513343588433,0.2836769419906367,nan,nan
148,0.3797259053526965,0.3172828576458678,nan,nan
149,0.3800402092492399,0.34614526793430805,nan,nan
