epoch,train_loss,val_loss,train_one_step,train_rollout,train_pose,eval_vel_mse,eval_pos_mse
1,8.92854054389166,0.9596677770651696,3.954771012813681,1.726729189382042,0.022243142784382514,nan,nan
2,0.9345069524086171,0.0776304373331187,0.3797036085637918,0.18063945094439532,0.004138267753420427,nan,nan
3,0.11712260525074256,0.018668145017808828,0.05096979508846182,0.019593782548101735,0.0004532931304760259,nan,nan
4,0.054335109519906534,0.015091254937474275,0.024152237724008024,0.009399741403584426,0.00015353624834324163,nan,nan
5,0.05093261199779253,0.013475895086112155,0.021470464901015375,0.008739540016522739,0.00011940319152062596,0.12818432744025665,1.0395269297937417
6,0.04678928595455954,0.012630952195426407,0.020280422547009697,0.007843056534314297,9.960460976548796e-05,nan,nan
7,0.051535454138147446,0.012564973393013924,0.01980884571229224,0.008992553305528419,0.00010544719525695775,nan,nan
8,0.045855443166557375,0.012107067553480804,0.01917804640604552,0.007780044201028119,8.787269199431453e-05,nan,nan
9,0.04740109042622037,0.011705580364693947,0.018644016908758654,0.008033080913968234,8.016560794066942e-05,nan,nan
10,0.043422388286785296,0.011948429049758387,0.018272713679569227,0.007319410862539685,8.298929444341449e-05,0.18778852199754392,2.2921540403083287
11,0.04140589133959384,0.011826892247409048,0.01799580861106584,0.006870810825804273,8.004618207696964e-05,nan,nan
12,0.04223235774115968,0.012030651000518654,0.01780740733707008,0.006996624046820873,7.552401520180503e-05,nan,nan
13,0.04079669768750637,0.011789807251747789,0.017466585379789935,0.006790082816337409,7.684491661517066e-05,nan,nan
14,0.04089255578390814,0.01141752676674698,0.017517317629959388,0.00682796535462924,7.699725498532294e-05,nan,nan
15,0.040439838661039285,0.011230228658933503,0.01748369801908499,0.006758059978651026,7.677987987360135e-05,0.17206788150897726,1.3454308419409018
16,0.040306221350892,0.011212229463087387,0.017210728480394472,0.0067147685163732145,7.822684748317844e-05,nan,nan
17,0.03980451945348109,0.011390345115156039,0.017045002618096775,0.006635672576586402,7.691851339786468e-05,nan,nan
18,0.039583616959166824,0.013053879143066176,0.01693056729287741,0.006576119648517619,7.447512829683815e-05,nan,nan
19,0.03962039091536559,0.011391892365881078,0.01679185775488151,0.006566572884877878,7.441397136147913e-05,nan,nan
20,0.03893229955472872,0.011830725058400958,0.016695756745515013,0.006404201490826628,7.152563153432118e-05,0.159189270800643,2.305537321068471
21,0.03924682278573742,0.011539674933124796,0.016710334714778313,0.006517463091295493,7.272083708536349e-05,nan,nan
22,0.03965283215965516,0.01187448980044129,0.016544133185471228,0.006708105623877519,7.872774223799705e-05,nan,nan
23,0.039430558805303544,0.011155049232611038,0.016601261188369486,0.006634259370249305,7.805170459898491e-05,nan,nan
24,0.03825384371958106,0.011003601452668557,0.016306431831407057,0.006257870207623414,6.489455325600077e-05,nan,nan
25,0.03837899526222916,0.011237657493757821,0.016122290429661172,0.0063501703223658255,6.852553015708125e-05,0.07329245319683005,0.9819043871935303
26,0.0381572900138499,0.011329848818497712,0.01617237066614283,0.006373549423196846,7.073659314657168e-05,nan,nan
27,0.03783577311924855,0.010921675251384806,0.01610256889327541,0.00630654774649678,7.217425396775975e-05,nan,nan
28,0.037225054224228546,0.01075481829971302,0.01601136387691421,0.006110984136908159,6.362684356684085e-05,nan,nan
29,0.03792176491070439,0.011395916071665211,0.015978254478660296,0.0063384404924048555,7.105980280465073e-05,nan,nan
