epoch,train_loss,val_loss,train_one_step,train_rollout,train_pose,eval_vel_mse,eval_pos_mse
1,5.6079656104234274,1.6652513635285973,3.7237083715435166,3.7665785275943335,0.019359524597859303,nan,nan
2,0.42259295982624545,0.07515293714365007,0.27777365252280023,0.2891107479038201,0.0052786363326071326,nan,nan
3,0.08185093120927359,0.0729551281150072,0.051407821713315274,0.060785504077683204,0.0010071355305346984,nan,nan
4,0.053598244445068485,0.33349475841625326,0.033591122654713215,0.03996359450231003,0.0005064900971987562,nan,nan
5,0.043811099661614256,0.038300596887157076,0.030352179652200488,0.02688451160563525,0.0003332780257109225,0.0354100277024136,0.4576341478868786
6,0.034574147159388106,0.030133943516033383,0.022411514858581654,0.024297240860467882,0.0002802320882989697,nan,nan
7,0.03270292214337702,0.060447114117016365,0.02082350452734585,0.023733527883874322,0.00025307410263211634,nan,nan
8,0.02637452598521156,0.059656830942593116,0.016799352510725757,0.019129551417309206,0.0002079535485872596,nan,nan
9,0.02509956596269584,0.027130543533079074,0.016149851416975843,0.017880477984305344,0.00018950899318404354,nan,nan
10,0.02453014634706557,0.028238911492129166,0.015898603166299506,0.017245303575239686,0.0001778277801192893,0.03406258900308715,0.3808122913392619
11,0.024072994980504882,0.028676659507772897,0.015895325527282934,0.016339361282991856,0.0001597740200909515,nan,nan
12,0.02322992869295167,0.028129129276852564,0.015676349674097586,0.015092624968077758,0.00014532960102157567,nan,nan
13,0.023175399373063295,0.026403473817767798,0.015561024636744157,0.01521391635637074,0.00014833081365526565,nan,nan
14,0.022834337903392333,0.026734661598725153,0.015343096938995854,0.0149698176531584,0.0001266431903102408,nan,nan
15,0.022256106415292753,0.026448438673545367,0.015088297284252898,0.01432326916622295,0.00012349437372988833,0.01078646409122783,0.17337071872552454
16,0.021854735554137212,0.030042644553936373,0.01497227020584842,0.013752893820250462,0.0001203679813251863,nan,nan
17,0.021658320290841637,0.02782570391954932,0.014755631691520566,0.0137929045555258,0.00012472691112513725,nan,nan
18,0.02203573643635333,0.028204222028736528,0.014854094627910156,0.014351213037973569,0.00012070342202566038,nan,nan
19,0.021364242480754372,0.026722603738199343,0.014607012258337224,0.013503817747775784,0.00010642732307003011,nan,nan
20,0.021447861426213435,0.026500136878402983,0.014616164711033518,0.013652690967102754,0.00010702458263632536,0.01095980991425669,0.1876743188808591
21,0.021350371748241326,0.02758348601045715,0.014693389210112146,0.013304477936743633,9.48728090377829e-05,nan,nan
22,0.02094466408460062,0.02653020462048384,0.014587908223713255,0.012705026707624113,8.484986012070507e-05,nan,nan
23,0.03217837700256205,0.02671074945175526,0.023971361140013484,0.01640452070895689,9.511290945326421e-05,nan,nan
24,0.029972126021585548,0.02626360047959783,0.02250586205424642,0.014923696592395268,8.830875908073513e-05,nan,nan
25,0.02934587802458344,0.027331586756116272,0.022201861796638557,0.014279925221753656,8.10671335118281e-05,0.014517263403567758,0.2576574503422171
26,0.029040009361150306,0.0275052394192988,0.021821133635585677,0.014429648891078376,8.102871328200911e-05,nan,nan
27,0.029243484905532177,0.028263567100605767,0.02169588915952322,0.015085942309916922,9.248455007348485e-05,nan,nan
28,0.028612636444691815,0.02684680360077045,0.021490795890082518,0.014235953377152692,7.72730767012167e-05,nan,nan
29,0.028458651577226258,0.026906187936620186,0.021326186316744607,0.01425604521653312,8.885367791820169e-05,nan,nan
30,0.028117086493660234,0.027024167234148647,0.02107651467955279,0.014072751769574548,8.391851073153027e-05,0.008474898074316856,0.1481193602190963
31,0.028319985469626646,0.02662521008713455,0.020858442575149114,0.014914279356947552,8.805208424163197e-05,nan,nan
32,0.027866197089165698,0.02826879770776476,0.02045957599377883,0.014805806825017254,7.435564724997332e-05,nan,nan
33,0.027390210833333394,0.027730397343367658,0.020223492887185626,0.014324820324284592,8.614975904747924e-05,nan,nan
34,0.0271100392743222,0.027736414583224307,0.019671187434474536,0.014870667943162332,7.03524803260872e-05,nan,nan
35,0.02952422012423207,0.02780101354622198,0.020156533444206485,0.018727297378043694,8.075353377443126e-05,0.0119319889855939,0.2421434726220336
36,0.0264975458258298,0.027604760879069653,0.0193963570135466,0.014194296182741597,8.081302358443284e-05,nan,nan
37,0.02724910811901676,0.028701317128232085,0.01960889083188434,0.015272153127659002,8.281699566822796e-05,nan,nan
38,0.026470188083862724,0.027452208337974095,0.019239205057200396,0.014454561475276418,7.404709861306753e-05,nan,nan
39,0.026613617870763454,0.027510247746277944,0.01884447957562421,0.015531257707931675,7.018610619481302e-05,nan,nan
40,0.026827872323016026,0.026900357340505044,0.019035859735639482,0.015576591058799903,7.434512298674397e-05,0.006768474023435499,0.10925938735101298
41,0.024928198279102937,0.027152576760739174,0.018471959071999583,0.012905930996400406,6.547473911371715e-05,nan,nan
42,0.02685012575616825,0.027856098772166885,0.018688699348418394,0.016315479154961458,7.373519268546654e-05,nan,nan
43,0.02483190201196058,0.026999900039680034,0.01825497247104241,0.013146530554276063,7.328480144563924e-05,nan,nan
44,0.024767219474660408,0.026188298819117807,0.018230460379496435,0.01306659722011823,6.920522954489289e-05,nan,nan
45,0.025008408432125234,0.026392110111146616,0.018220635443022035,0.013567770656413718,7.774804226315813e-05,0.007330301380954685,0.12480585609953115
46,0.025131956914069824,0.02593285196973961,0.018023649125484677,0.014209450955343069,7.164612081463806e-05,nan,nan
